-12.7487,-7.1323,0,0,-0.678879,0.73425
-12.7382,-7.24001,0,0,-0.679361,0.733805
-12.724,-7.34886,0,0,-0.678985,0.734153
-12.7094,-7.47749,0,0,-0.677363,0.735649
-12.6203,-7.64569,0,0,-0.67022,0.742162
-12.6068,-7.76962,0,0,-0.66973,0.742605
-12.5938,-7.87793,0,0,-0.669545,0.742771
-12.5826,-7.99778,0,0,-0.671029,0.741432
-12.5725,-8.11603,0,0,-0.671566,0.740945
-12.5596,-8.23818,0,0,-0.671562,0.740948
-12.5452,-8.35567,0,0,-0.670745,0.741688
-12.5309,-8.47739,0,0,-0.669718,0.742615
-12.5166,-8.60046,0,0,-0.668856,0.743392
-12.4999,-8.72149,0,0,-0.666118,0.745847
-12.4867,-8.86198,0,0,-0.664951,0.746887
-12.4729,-8.98301,0,0,-0.664673,0.747134
-12.4591,-9.10257,0,0,-0.669222,0.743063
-12.4448,-9.23083,0,0,-0.667981,0.744179
-12.4295,-9.35544,0,0,-0.667458,0.744647
-12.4133,-9.47698,0,0,-0.667124,0.744946
-12.3977,-9.59455,0,0,-0.666273,0.745708
-12.3845,-9.71286,0,0,-0.665759,0.746167
-12.3718,-9.8237,0,0,-0.665872,0.746066
-12.3563,-9.94313,0,0,-0.665445,0.746447
-12.3442,-10.0644,0,0,-0.666021,0.745933
-12.3318,-10.1806,0,0,-0.665921,0.746022
-12.3205,-10.299,0,0,-0.665589,0.746318
-12.3057,-10.4169,0,0,-0.665273,0.746601
-12.2908,-10.5242,0,0,-0.664512,0.747278
-12.2802,-10.6325,0,0,-0.664717,0.747095
-12.2611,-10.7672,0,0,-0.663823,0.74789
-12.246,-10.8997,0,0,-0.664038,0.747699
-12.2285,-11.0345,0,0,-0.665014,0.746831
-12.2194,-11.1558,0,0,-0.665211,0.746655
-12.2023,-11.2766,0,0,-0.664613,0.747188
